ano,mes,ano_mes,corretora,descricao
2014,08,201408,Ativa Investimentos,"Saem: Cielo ON, CPFL ENERGIA ON, Estácio Part. ON, Pão de Açúcar PN, Telefônica Brasil PN"
2014,08,201408,BB Investimentos,"Entram: Gol PN, Itaú Unibanco PN, Marfrig ON, Petrobras PN, Vale PNA"
2014,08,201408,BB Investimentos,"Saem: , Cielo ON, Oi PN, Ser Educacional ON, Smiles ON"
2014,08,201408,Citi Corretora,Entram: JBS ON
2014,08,201408,Citi Corretora,Saem: BRF ON
2014,08,201408,Genial Investimentos,Entram: —
2014,08,201408,Genial Investimentos,Saem: —
2014,08,201408,Guide Investimentos,"Entram: Fibria ON, Kroton ON, Multiplus ON"
2014,08,201408,Guide Investimentos,"Saem: Marfrig ON, Pão de Açúcar PN, SulAmérica UNIT"
2014,08,201408,Planner Corretora,"Entram: Alpargatas PN, Odontoprev ON, Tim Part. ON, Totvs ON"
2014,08,201408,Planner Corretora,"Saem: Ambev ON, Grendene ON, Pão de Açúcar PN, Tractebel ON"
2014,08,201408,Rico Corretora,"Entram: Cetip ON, Raia Drogasil ON, Suzano Papel PNA"
2014,08,201408,Rico Corretora,"Saem: BR Malls Part. ON, Cyrela Realty ON, Hypermarcas ON"
2014,08,201408,Santander Corretora,Entram: Itaú Unibanco PN
2014,08,201408,Santander Corretora,Saem: Bradesco PN
2014,08,201408,Souza Barros CCT,Entram: BRF ON
2014,08,201408,Souza Barros CCT,Saem: Cielo ON
2014,08,201408,Votorantim Corretora,"Entram: Bradesco PN, BRF ON, Direcional ON, Estácio Part. ON"
2014,08,201408,Votorantim Corretora,"Saem: Cyrela Realty ON, Kroton ON, Localiza ON, Pão de Açúcar PN"
2014,08,201408,XP Investimentos,Entram: Cielo ON
2014,08,201408,XP Investimentos,Saem: Lojas Americanas PN
2014,09,201409,Ágora Investimentos,"Entram: Anima ON, SulAmérica UNIT"
2014,09,201409,Ágora Investimentos,"Saem: Kroton ON, M. Dias Branco ON"
2014,09,201409,Ativa Investimentos,"Entram: Ser Educacional ON, BRF ON, Equatorial ON"
2014,09,201409,Ativa Investimentos,"Saem: Kroton ON, Light ON, Minerva ON"
2014,09,201409,BB Investimentos,"Entram: Anima ON, CSN ON, Eletrobras ON, Natura ON, Petrobras ON"
2014,09,201409,BB Investimentos,"Saem: Gol PN, Itaú Unibanco PN, Marfrig ON, Petrobras PN, Vale PNA"
2014,09,201409,Citi Corretora,"Entram: BRF ON, CCR ON, Cosan ON"
2014,09,201409,Citi Corretora,"Saem: Cielo ON, JBS ON, Valid ON"
2014,09,201409,Genial Investimentos,"Entram: Itaú Unibanco PN, Aliansce ON"
2014,09,201409,Genial Investimentos,"Saem: Cetip ON, Raia Drogasil ON"
2014,09,201409,Guide Investimentos,"Entram: Eletrobras ON, Smiles ON"
2014,09,201409,Guide Investimentos,"Saem: Kroton ON, Multiplus ON"
2014,09,201409,Planner Corretora,"Entram: Cielo ON, Fibria ON, Vale PNA, Gerdau PN"
2014,09,201409,Planner Corretora,"Saem: Odontoprev ON, Tim Part. ON, Totvs ON, Ultrapar ON"
2014,09,201409,Rico Corretora,"Entram: Estácio Part. ON, BB Seguridade ON, BM&FBovespa ON"
2014,09,201409,Rico Corretora,"Saem: Raia Drogasil ON, Suzano Papel PNA, Vale PNA"
2014,09,201409,Santander Corretora,"Entram: Petrobras ON, Banco do Brasil ON, Cosan ON"
2014,09,201409,Santander Corretora,"Saem: BB Seguridade ON, Estácio Part. ON, Kroton ON"
2014,09,201409,Souza Barros CCT,Entram: Raia Drogasil ON
2014,09,201409,Souza Barros CCT,Saem: Valid ON
2014,09,201409,Votorantim Corretora,"Entram: BM&FBovespa ON, Kroton ON"
2014,09,201409,Votorantim Corretora,"Saem: BRF ON, Estácio Part. ON"
2014,09,201409,XP Investimentos,Entram: Cia. Hering ON
2014,09,201409,XP Investimentos,Saem: Cielo ON
2014,10,201410,Ágora Investimentos,Entram: —
2014,10,201410,Ágora Investimentos,Saem: —
2014,10,201410,Ativa Investimentos,"Entram: Bradesco PN, Estácio Part. ON, Suzano Papel PNA"
2014,10,201410,Ativa Investimentos,"Saem: Ser Educacional ON, Vale PNA, Equatorial ON"
2014,10,201410,BB Investimentos,"Entram: Cielo ON, Embraer ON, Smiles ON"
2014,10,201410,BB Investimentos,"Saem: Anima ON, Eletrobras ON, Natura ON"
2014,10,201410,Citi Corretora,"Entram: Ambev ON, Braskem PNA, Ultrapar ON"
2014,10,201410,Citi Corretora,"Saem: BRF ON, CCR ON, Cosan ON"
2014,10,201410,Genial Investimentos,Entram: —
2014,10,201410,Genial Investimentos,Saem: —
2014,10,201410,Guide Investimentos,"Entram: Kroton ON, Suzano Papel PNA, Petrobras PN"
2014,10,201410,Guide Investimentos,"Saem: Ambev ON, Fibria ON, Eletrobras ON"
2014,10,201410,Planner Corretora,"Entram: Grendene ON, Multiplan ON, Totvs ON"
2014,10,201410,Planner Corretora,"Saem: Alpargatas PN, Fibria ON, Gerdau PN"
2014,10,201410,Rico Corretora,"Entram: BR Malls Part. ON, Cielo ON, Petrobras PN"
2014,10,201410,Rico Corretora,"Saem: Estácio Part. ON, Cetip ON, BM&FBovespa ON"
2014,10,201410,Santander Corretora,"Entram: BB Seguridade ON, Estácio Part. ON, Marcopolo PN"
2014,10,201410,Santander Corretora,"Saem: Petrobras ON, Banco do Brasil ON, Cosan ON"
2014,10,201410,Souza Barros CCT,Entram: Fibria ON
2014,10,201410,Souza Barros CCT,Saem: Localiza ON
2014,10,201410,Votorantim Corretora,"Entram: BRF ON, Braskem PNA"
2014,10,201410,Votorantim Corretora,"Saem: BM&FBovespa ON, Direcional ON"
2014,10,201410,XP Investimentos,Entram: Cielo ON
2014,10,201410,XP Investimentos,Saem: Randon Part. PN
2014,11,201411,Ágora Investimentos,"Entram: Kroton ON, Valid ON"
2014,11,201411,Ágora Investimentos,"Saem: Anima ON, SulAmérica UNIT"
2014,11,201411,Ativa Investimentos,Entram: Light ON
2014,11,201411,Ativa Investimentos,Saem: Suzano Papel PNA
2014,11,201411,BB Investimentos,"Entram: BM&FBovespa ON, Bradesco PN, Multiplus ON, Petrobras PN, Suzano Papel PNA"
2014,11,201411,BB Investimentos,"Saem: Cielo ON, CSN ON, Embraer ON, Petrobras ON, Smiles ON"
2014,11,201411,Citi Corretora,"Entram: Itaú Unibanco PN, Suzano Papel PNA"
2014,11,201411,Citi Corretora,"Saem: Ambev ON, Ultrapar ON"
2014,11,201411,Genial Investimentos,Entram: —
2014,11,201411,Genial Investimentos,Saem: —
2014,11,201411,Guide Investimentos,"Entram: Alpargatas PN, BB Seguridade ON, Bradespar PN, Estácio Part. ON, Usiminas PNA"
2014,11,201411,Guide Investimentos,"Saem: Kroton ON, Smiles ON, Suzano Papel PNA, Petrobras PN, Vale PNA"
2014,11,201411,Planner Corretora,"Entram: Ecorodovias ON, Gerdau PN, Pão de Açúcar PN, Petrobras PN"
2014,11,201411,Planner Corretora,"Saem: Cielo ON, Grendene ON, Multiplan ON, Vale PNA"
2014,11,201411,Rico Corretora,Entram: Anima ON
2014,11,201411,Rico Corretora,Saem: BR Malls Part. ON
2014,11,201411,Santander Corretora,"Entram: Kroton ON, Lojas Americanas PN"
2014,11,201411,Santander Corretora,"Saem: Estácio Part. ON, SulAmérica UNIT"
2014,11,201411,Souza Barros CCT,Entram: —
2014,11,201411,Souza Barros CCT,Saem: —
2014,11,201411,Votorantim Corretora,"Entram: Itaú Unibanco PN, JBS ON"
2014,11,201411,Votorantim Corretora,"Saem: Bradesco PN, Braskem PNA"
2014,11,201411,XP Investimentos,Entram: Embraer ON
2014,11,201411,XP Investimentos,Saem: Cia. Hering ON
2014,12,201412,Ágora Investimentos,"Entram: Estácio Part. ON, Multiplan ON, SulAmérica UNIT"
2014,12,201412,Ágora Investimentos,"Saem: BRF ON, Kroton ON, Valid ON"
2014,12,201412,Ativa Investimentos,"Entram: Kroton ON, Pão de Açúcar PN"
2014,12,201412,Ativa Investimentos,"Saem: Estácio Part. ON, Petrobras PN"
2014,12,201412,BB Investimentos,"Entram: BRF ON, Embraer ON, Itaú Unibanco PN, Valid ON"
2014,12,201412,BB Investimentos,"Saem: BM&FBovespa ON, Multiplus ON, Petrobras PN, Suzano Papel PNA"
2014,12,201412,Citi Corretora,Entram: Gerdau PN
2014,12,201412,Citi Corretora,Saem: Braskem PNA
2014,12,201412,Genial Investimentos,Entram: Cielo ON
2014,12,201412,Genial Investimentos,Saem: Aliansce ON
2014,12,201412,Guide Investimentos,"Entram: BR Malls Part. ON, Minerva ON"
2014,12,201412,Guide Investimentos,"Saem: BB Seguridade ON, Usiminas PNA"
2014,12,201412,Planner Corretora,"Entram: Banrisul PNB, BB Seguridade ON, BRF ON, Cyrela Realty ON, M. Dias Branco ON"
2014,12,201412,Planner Corretora,"Saem: Ecorodovias ON, Gerdau PN, Pão de Açúcar PN, Petrobras PN, Totvs ON"
2014,12,201412,Rico Corretora,"Entram: Ambev ON, Suzano Papel PNA"
2014,12,201412,Rico Corretora,"Saem: Anima ON, Petrobras PN"
2014,12,201412,Santander Corretora,Entram: Embraer ON
2014,12,201412,Santander Corretora,Saem: Marcopolo PN
2014,12,201412,Souza Barros CCT,Entram: —
2014,12,201412,Souza Barros CCT,Saem: —
2014,12,201412,Votorantim Corretora,"Entram: Bradesco PN, Cielo ON"
2014,12,201412,Votorantim Corretora,"Saem: BRF ON, Itaú Unibanco PN"
2014,12,201412,XP Investimentos,Entram: Natura ON
2014,12,201412,XP Investimentos,Saem: Embraer ON
2015,01,201501,Ágora Investimentos,"Entram: Arteris ON, M. Dias Branco ON, São Martinho ON, Totvs ON, Valid ON"
2015,01,201501,Ágora Investimentos,"Saem: Estacio Part. ON, Hypermarcas ON, Multiplan ON, Qualicorp ON, SulAmérica UNIT"
2015,01,201501,Ativa Investimentos,Entram: Cielo ON
2015,01,201501,Ativa Investimentos,Saem: Kroton ON
2015,01,201501,BB Investimentos,"Entram: Braskem PNA, Copel PNB, Fibria ON"
2015,01,201501,BB Investimentos,"Saem: BRF ON, Itaú Unibanco PN, Valid ON"
2015,01,201501,Citi Corretora,Entram: BRF ON
2015,01,201501,Citi Corretora,Saem: Gerdau PN
2015,01,201501,Genial Investimentos,Entram: —
2015,01,201501,Genial Investimentos,Saem: —
2015,01,201501,Guide Investimentos,"Entram: Cielo ON, Itaú Unibanco PN, Kroton ON, Smiles ON"
2015,01,201501,Guide Investimentos,"Saem: Bradespar PN, BR Malls Part. ON, Estacio Part. ON, Minerva ON"
2015,01,201501,Planner Corretora,"Entram: Grendene ON, Itaú Unibanco PN, Taesa UNIT"
2015,01,201501,Planner Corretora,"Saem: Banrisul PNB, Cyrela Realty ON, M. Dias Branco ON"
2015,01,201501,Rico Corretora,Entram: Pão de Açúcar PN
2015,01,201501,Rico Corretora,Saem: Ambev ON
2015,01,201501,Santander Corretora,"Entram: Fibria ON, Localiza ON, Petrobras PN, Raia Drogasil ON"
2015,01,201501,Santander Corretora,"Saem: BB Seguridade ON, Itaú Unibanco PN, Kroton ON, Lojas Americanas PN"
2015,01,201501,Souza Barros CCT,"Entram: Embraer ON, Localiza ON"
2015,01,201501,Souza Barros CCT,"Saem: Bradesco PN, BRF ON"
2015,01,201501,XP Investimentos,"Entram: Cetip ON, Embraer ON"
2015,01,201501,XP Investimentos,"Saem: BB Seguridade ON, Natura ON"
2015,02,201502,Ágora Investimentos,"Entram: BB Seguridade ON, Cetip ON, Qualicorp ON"
2015,02,201502,Ágora Investimentos,"Saem: M. Dias Branco ON, São Martinho ON, Totvs ON"
2015,02,201502,Ativa Investimentos,"Entram: Itaú Unibanco PN, Lojas Americanas PN, Suzano Papel PNA"
2015,02,201502,Ativa Investimentos,"Saem: Bradesco PN, Light ON, Pão de Açúcar PN"
2015,02,201502,BB Investimentos,"Entram: BRF ON, Itaú Unibanco PN"
2015,02,201502,BB Investimentos,"Saem: Braskem PNA, Copel PNB"
2015,02,201502,Citi Corretora,Entram: —
2015,02,201502,Citi Corretora,Saem: —
2015,02,201502,Genial Investimentos,Entram: Cetip ON
2015,02,201502,Genial Investimentos,"Saem: Estacio Part. ON, Itaú Unibanco PN"
2015,02,201502,Guide Investimentos,"Entram: Ambev ON, Embraer ON, Klabin UNIT, Ultrapar ON"
2015,02,201502,Guide Investimentos,"Saem: Alpargatas PN, Cielo ON, Kroton ON, Smiles ON"
2015,02,201502,Planner Corretora,Entram: M. Dias Branco ON
2015,02,201502,Planner Corretora,Saem: BB Seguridade ON
2015,02,201502,Rico Corretora,"Entram: Bradesco PN, BRF ON, Embraer ON"
2015,02,201502,Rico Corretora,"Saem: BB Seguridade ON, Cielo ON, Pão de Açúcar PN"
2015,02,201502,Santander Corretora,"Entram: BB Seguridade ON, BRF ON, BM&FBovespa ON, Itaú Unibanco PN, Weg ON"
2015,02,201502,Santander Corretora,"Saem: Embraer ON, Fibria ON, Localiza ON, Petrobras PN, Raia Drogasil ON"
2015,02,201502,Souza Barros CCT,Entram: Itaú Unibanco PN
2015,02,201502,Souza Barros CCT,Saem: Embraer ON
2015,02,201502,XP Investimentos,"Entram: Kroton ON, Lojas Americanas PN"
2015,02,201502,XP Investimentos,"Saem: Cetip ON, Estacio Part. ON"
2015,03,201503,Ágora Investimentos,Entram: M. Dias Branco ON
2015,03,201503,Ágora Investimentos,Saem: Arteris ON
2015,03,201503,Ativa Investimentos,Entram: Raia Drogasil ON
2015,03,201503,Ativa Investimentos,Saem: Cielo ON
2015,03,201503,BB Investimentos,"Entram: Cemig PN, Klabin UNIT, Smiles ON, SulAmérica UNIT"
2015,03,201503,BB Investimentos,"Saem: Bradesco PN, BRF ON, Embraer ON, Fibria ON"
2015,03,201503,Citi Corretora,Entram: —
2015,03,201503,Citi Corretora,Saem: —
2015,03,201503,Genial Investimentos,Entram: —
2015,03,201503,Genial Investimentos,Saem:
2015,03,201503,Guide Investimentos,"Entram: BB Seguridade ON, BM&FBovespa ON, BRF ON, Cielo ON"
2015,03,201503,Guide Investimentos,"Saem: Ambev ON, Itaú Unibanco PN, Klabin UNIT, Ultrapar ON"
2015,03,201503,Planner Corretora,"Entram: Multiplan ON, Pão de Açúcar PN, Tim Part. ON, Totvs ON"
2015,03,201503,Planner Corretora,"Saem: BRF ON, Grendene ON, Itaú Unibanco PN, Taesa UNIT"
2015,03,201503,Rico Corretora,Entram: Raia Drogasil ON
2015,03,201503,Rico Corretora,Saem: Embraer ON
2015,03,201503,Santander Corretora,"Entram: BR Malls Part. ON, Lojas Americanas PN, Raia Drogasil ON"
2015,03,201503,Santander Corretora,"Saem: BRF ON, BM&FBovespa ON, Weg ON"
2015,03,201503,Souza Barros CCT,Entram: —
2015,03,201503,Souza Barros CCT,Saem: —
2015,03,201503,XP Investimentos,"Entram: BB Seguridade ON, Suzano Papel PNA"
2015,03,201503,XP Investimentos,"Saem: Embraer ON, Kroton ON"
2015,04,201504,Ágora Investimentos,Entram: Klabin UNIT
2015,04,201504,Ágora Investimentos,Saem: Valid ON
2015,04,201504,Ativa Investimentos,"Entram: Aliansce ON, Equatorial ON, Pão de Açúcar PN"
2015,04,201504,Ativa Investimentos,"Saem: BRF ON, Lojas Americanas PN, Suzano Papel PNA"
2015,04,201504,BB Investimentos,"Entram: CPFL Energia ON, Raia Drogasil ON, Suzano Papel PNA"
2015,04,201504,BB Investimentos,"Saem: Cemig PN, Itaú Unibanco PN, Klabin UNIT"
2015,04,201504,Citi Corretora,"Entram: Ambev ON, Cielo ON"
2015,04,201504,Citi Corretora,"Saem: BB Seguridade ON, Pão de Açúcar PN"
2015,04,201504,Genial Investimentos,"Entram: Rumo Log. ON, Marcopolo PN"
2015,04,201504,Genial Investimentos,"Saem: , Cetip ON"
2015,04,201504,Guide Investimentos,"Entram: Cosan ON, Klabin UNIT, Multiplan ON"
2015,04,201504,Guide Investimentos,"Saem: BB Seguridade ON, BRF ON, Embraer ON"
2015,04,201504,Planner Corretora,"Entram: BRF ON, Itaú Unibanco PN"
2015,04,201504,Planner Corretora,"Saem: M. Dias Branco ON, Tim Part. ON"
2015,04,201504,Rico Corretora,"Entram: BB Seguridade ON, CPFL Energia ON"
2015,04,201504,Rico Corretora,"Saem: BRF ON, Suzano Papel PNA"
2015,04,201504,Santander Corretora,"Entram: Cielo ON, Weg ON"
2015,04,201504,Santander Corretora,"Saem: BR Malls Part. ON, Lojas Americanas PN"
2015,04,201504,Souza Barros CCT,"Entram: M. Dias Branco ON, Suzano Papel PNA"
2015,04,201504,Souza Barros CCT,"Saem: Fibria ON, Itaú Unibanco PN"
2015,04,201504,XP Investimentos,Entram: Cetip ON
2015,04,201504,XP Investimentos,Saem: Cielo ON
2015,05,201505,Ágora Investimentos,Entram: —
2015,05,201505,Ágora Investimentos,Saem: —
2015,05,201505,Ativa Investimentos,"Entram: Cielo ON, Suzano Papel PNA"
2015,05,201505,Ativa Investimentos,"Saem: Pão de Açúcar PN, Raia Drogasil ON"
2015,05,201505,BB Investimentos,"Entram: Bradesco PN, Cielo ON, Embraer ON, Itaú Unibanco PN"
2015,05,201505,BB Investimentos,"Saem: CPFL Energia ON, Raia Drogasil ON, Smiles ON, SulAmérica UNIT"
2015,05,201505,Citi Corretora,"Entram: Cosan ON, Valid ON"
2015,05,201505,Citi Corretora,"Saem: BRF ON, Itaú Unibanco PN"
2015,05,201505,Genial Investimentos,"Entram: Cetip ON, Itaú Unibanco PN"
2015,05,201505,Genial Investimentos,"Saem: Klabin UNIT, Marcopolo PN"
2015,05,201505,Guide Investimentos,"Entram: Embraer ON, Gerdau PN"
2015,05,201505,Guide Investimentos,"Saem: Cosan ON, Multiplan ON"
2015,05,201505,Planner Corretora,"Entram: Ambev ON, BB Seguridade ON"
2015,05,201505,Planner Corretora,"Saem: BRF ON, Pão de Açúcar PN"
2015,05,201505,Rico Corretora,"Entram: Cetip ON, Suzano Papel PNA"
2015,05,201505,Rico Corretora,"Saem: CPFL Energia ON, Raia Drogasil ON"
2015,05,201505,Santander Corretora,Entram: —
2015,05,201505,Santander Corretora,Saem: —
2015,05,201505,Souza Barros CCT,"Entram: BRF ON, Itaú Unibanco PN"
2015,05,201505,Souza Barros CCT,"Saem: Petrobras PN, Raia Drogasil ON"
2015,05,201505,XP Investimentos,"Entram: Cielo ON, Qualicorp ON"
2015,05,201505,XP Investimentos,"Saem: BB Seguridade ON, Lojas Americanas PN"
2015,06,201506,Ágora Investimentos,Entram: —
2015,06,201506,Ágora Investimentos,Saem: —
2015,06,201506,Ativa Investimentos,Entram: BB Seguridade ON
2015,06,201506,Ativa Investimentos,Saem: Cielo ON
2015,06,201506,BB Investimentos,"Entram: Anima ON, Porto Seguro ON, Smiles ON"
2015,06,201506,BB Investimentos,"Saem: Cielo ON, Embraer ON, Itaú Unibanco PN"
2015,06,201506,Citi Corretora,Entram: —
2015,06,201506,Citi Corretora,Saem: —
2015,06,201506,Genial Investimentos,Entram: —
2015,06,201506,Genial Investimentos,Saem: —
2015,06,201506,Guide Investimentos,"Entram: Pão de Açúcar PN, Taesa UNIT"
2015,06,201506,Guide Investimentos,"Saem: BM&FBovespa ON, Gerdau PN"
2015,06,201506,Planner Corretora,Entram: —
2015,06,201506,Planner Corretora,Saem: —
2015,06,201506,Rico Corretora,"Entram: Equatorial ON, Estacio Part. ON, Vale PNA"
2015,06,201506,Rico Corretora,"Saem: BB Seguridade ON, Bradesco PN, Cetip ON"
2015,06,201506,Santander Corretora,Entram: Suzano Papel PNA
2015,06,201506,Santander Corretora,Saem: Cielo ON
2015,06,201506,Souza Barros CCT,"Entram: JBS ON, Lojas Renner ON"
2015,06,201506,Souza Barros CCT,"Saem: BRF ON, Suzano Papel PNA"
2015,06,201506,XP Investimentos,Entram: BB Seguridade ON
2015,06,201506,XP Investimentos,Saem: Cetip ON
2015,07,201507,Ágora Investimentos,Entram: Tim Part. ON
2015,07,201507,Ágora Investimentos,Saem: Qualicorp ON
2015,07,201507,Ativa Investimentos,Entram: Valid ON
2015,07,201507,Ativa Investimentos,Saem: Aliansce ON
2015,07,201507,BB Investimentos,"Entram: Cielo ON, Fibria ON, Kroton ON"
2015,07,201507,BB Investimentos,"Saem: Anima ON, Smiles ON, Suzano Papel PNA"
2015,07,201507,Citi Corretora,Entram: —
2015,07,201507,Citi Corretora,Saem: —
2015,07,201507,Genial Investimentos,"Entram: Bradesco ON, Klabin UNIT"
2015,07,201507,Genial Investimentos,"Saem: Itaú Unibanco PN, Rumo Log. ON"
2015,07,201507,Guide Investimentos,Entram: Cetip ON
2015,07,201507,Guide Investimentos,Saem: Pão de Açúcar PN
2015,07,201507,Planner Corretora,Entram: Grendene ON
2015,07,201507,Planner Corretora,Saem: Ambev ON
2015,07,201507,Rico Corretora,"Entram: Ambev ON, Cetip ON, Grendene ON"
2015,07,201507,Rico Corretora,"Saem: Estacio Part. ON, Suzano Papel PNA, Vale PNA"
2015,07,201507,Santander Corretora,"Entram: Grendene ON, Multiplan ON, Totvs ON"
2015,07,201507,Santander Corretora,"Saem: Raia Drogasil ON, Suzano Papel PNA, Weg ON"
2015,07,201507,XP Investimentos,Entram: Kroton ON
2015,07,201507,XP Investimentos,Saem: Qualicorp ON
2015,08,201508,Ágora Investimentos,Entram: —
2015,08,201508,Ágora Investimentos,Saem: —
2015,08,201508,Ativa Investimentos,Entram: —
2015,08,201508,Ativa Investimentos,Saem: —
2015,08,201508,BB Investimentos,"Entram: Hypermarcas ON, Smiles ON, Ultrapar ON, Valid ON"
2015,08,201508,BB Investimentos,"Saem: Bradesco PN, Cielo ON, Fibria ON, Kroton ON, Porto Seguro ON"
2015,08,201508,Citi Corretora,Entram: Cetip ON
2015,08,201508,Citi Corretora,Saem: Cosan ON
2015,08,201508,Genial Investimentos,Entram: Valid ON
2015,08,201508,Genial Investimentos,Saem: Bradesco ON
2015,08,201508,Guide Investimentos,Entram: Valid ON
2015,08,201508,Guide Investimentos,Saem: Embraer ON
2015,08,201508,Planner Corretora,"Entram: Suzano Papel PNA, Ultrapar ON"
2015,08,201508,Planner Corretora,"Saem: Grendene ON, Multiplan ON"
2015,08,201508,Rico Corretora,"Entram: BRF ON, Ultrapar ON"
2015,08,201508,Rico Corretora,"Saem: Cetip ON, Equatorial ON"
2015,08,201508,Santander Corretora,"Entram: Kroton ON, Raia Drogasil ON, Suzano Papel PNA"
2015,08,201508,Santander Corretora,"Saem: Grendene ON, Multiplan ON, Totvs ON"
2015,08,201508,XP Investimentos,Entram: —
2015,08,201508,XP Investimentos,Saem: —
2015,09,201509,Ágora Investimentos,Entram: Telefônica Brasil PN
2015,09,201509,Ágora Investimentos,Saem: Tim Part. ON
2015,09,201509,Ativa Investimentos,Entram: Ambev ON
2015,09,201509,Ativa Investimentos,Saem: BB Seguridade ON
2015,09,201509,BB Investimentos,"Entram: Bradesco PN, BRF ON, Fibria ON, Suzano Papel PNA"
2015,09,201509,BB Investimentos,"Saem: , Hypermarcas ON, Smiles ON, Valid ON"
2015,09,201509,Citi Corretora,Entram: —
2015,09,201509,Citi Corretora,Saem: —
2015,09,201509,Genial Investimentos,Entram: Lojas Renner ON
2015,09,201509,Genial Investimentos,Saem: Cetip ON
2015,09,201509,Guide Investimentos,Entram: Weg ON
2015,09,201509,Guide Investimentos,Saem: Cetip ON
2015,09,201509,Planner Corretora,"Entram: BRF ON, Kroton ON, Valid ON"
2015,09,201509,Planner Corretora,"Saem: BB Seguridade ON, Itaú Unibanco PN, Ultrapar ON"
2015,09,201509,Rico Corretora,"Entram: Cielo ON, Fibria ON"
2015,09,201509,Rico Corretora,"Saem: Grendene ON, Ultrapar ON"
2015,09,201509,Santander Corretora,Entram: Fibria ON
2015,09,201509,Santander Corretora,Saem: Kroton ON
2015,09,201509,XP Investimentos,Entram: —
2015,09,201509,XP Investimentos,Saem: —
2015,10,201510,Ágora Investimentos,Entram: —
2015,10,201510,Ágora Investimentos,Saem: —
2015,10,201510,Ativa Investimentos,Entram: —
2015,10,201510,Ativa Investimentos,Saem: —
2015,10,201510,BB Investimentos,"Entram: Cielo ON, Taesa UNIT"
2015,10,201510,BB Investimentos,"Saem: Bradesco PN, BRF ON"
2015,10,201510,Citi Corretora,Entram: Klabin UNIT
2015,10,201510,Citi Corretora,Saem: Suzano Papel PNA
2015,10,201510,Genial Investimentos,Entram: —
2015,10,201510,Genial Investimentos,Saem: —
2015,10,201510,Guide Investimentos,"Entram: BRF ON, Fibria ON, Itaú Unibanco PN"
2015,10,201510,Guide Investimentos,"Saem: Cielo ON, Klabin UNIT, Weg ON"
2015,10,201510,Planner Corretora,"Entram: Bradesco PN, Ultrapar ON"
2015,10,201510,Planner Corretora,"Saem: Suzano Papel PNA, Totvs ON"
2015,10,201510,Rico Corretora,"Entram: Bradesco PN, Cosan ON, Kroton ON"
2015,10,201510,Rico Corretora,"Saem: Cielo ON, Fibria ON, Itaú Unibanco PN"
2015,10,201510,Santander Corretora,Entram: Itausa PN
2015,10,201510,Santander Corretora,Saem: Raia Drogasil ON
2015,10,201510,XP Investimentos,Entram: —
2015,10,201510,XP Investimentos,Saem: —
2015,11,201511,Ágora Investimentos,"Entram: Gol PN, Hypermarcas ON, Qualicorp ON"
2015,11,201511,Ágora Investimentos,"Saem: Cetip ON, Klabin UNIT, Telefônica Brasil PN"
2015,11,201511,Ativa Investimentos,Entram: Raia Drogasil ON
2015,11,201511,Ativa Investimentos,Saem: Ambev ON
2015,11,201511,BB Investimentos,"Entram: Ambev ON, Bradesco PN, Hypermarcas ON, Itaú Unibanco PN, Raia Drogasil ON"
2015,11,201511,BB Investimentos,"Saem: Cielo ON, Fibria ON, Suzano Papel PNA, Taesa UNIT, Ultrapar ON"
2015,11,201511,Citi Corretora,Entram: —
2015,11,201511,Citi Corretora,Saem: —
2015,11,201511,Genial Investimentos,Entram: Cetip ON
2015,11,201511,Genial Investimentos,Saem: Lojas Renner ON
2015,11,201511,Guide Investimentos,"Entram: BR Malls Part. ON, Cetip ON, Suzano Papel PNA"
2015,11,201511,Guide Investimentos,"Saem: BRF ON, Fibria ON, Itaú Unibanco PN"
2015,11,201511,Planner Corretora,"Entram: Ambev ON, Lojas Renner ON, Taesa UNIT, Weg ON"
2015,11,201511,Planner Corretora,"Saem: Bradesco PN, BRF ON, Kroton ON, Valid ON"
2015,11,201511,Rico Corretora,"Entram: Itaú Unibanco PN, Localiza ON"
2015,11,201511,Rico Corretora,"Saem: Bradesco PN, Kroton ON"
2015,11,201511,Santander Corretora,"Entram: Cemig PN, Cetip ON"
2015,11,201511,Santander Corretora,"Saem: Itaú Unibanco PN, Suzano Papel PNA"
2015,11,201511,XP Investimentos,Entram: —
2015,11,201511,XP Investimentos,Saem: —
2015,12,201512,Ágora Investimentos,"Entram: Kroton ON, Telefônica Brasil PN"
2015,12,201512,Ágora Investimentos,"Saem: Hypermarcas ON, M. Dias Branco ON"
2015,12,201512,Ativa Investimentos,Entram: —
2015,12,201512,Ativa Investimentos,Saem: —
2015,12,201512,BB Investimentos,"Entram: Pão de Açúcar PN, SulAmérica UNIT, Weg ON"
2015,12,201512,BB Investimentos,"Saem: Ambev ON, Hypermarcas ON, Itaú Unibanco PN"
2015,12,201512,Citi Corretora,Entram: Raia Drogasil ON
2015,12,201512,Citi Corretora,Saem: Cielo ON
2015,12,201512,Genial Investimentos,Entram: —
2015,12,201512,Genial Investimentos,Saem: —
2015,12,201512,Guide Investimentos,"Entram: Cielo ON, Embraer ON, Fibria ON, Minerva ON"
2015,12,201512,Guide Investimentos,"Saem: BR Malls Part. ON, Suzano Papel PNA, Taesa UNIT, Valid ON"
2015,12,201512,Planner Corretora,Entram: Fibria ON
2015,12,201512,Planner Corretora,Saem: Taesa UNIT
2015,12,201512,Rico Corretora,"Entram: Embraer ON, Fibria ON, Weg ON"
